  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 86  10  0.626 -0.175 0.652 -0.128 -0.119   11.4211 9.9319 7.6790
 87  10  0.664 0.228 0.625 -0.163 -0.166   11.5052 10.0350 7.7538
 88  10  0.849 0.515 0.767 -0.348 -0.352   11.3564 10.0045 7.7445
 89  10  0.966 -0.260 0.887 -0.459 -0.479   12.0471 10.6335 8.2858
 90  10  0.444 0.560 -0.182 0.066 0.040   12.1140 10.6898 8.5822
 91  10  0.787 0.644 0.878 -0.291 -0.279   11.0547 9.6246 7.4946
 92  10  0.476 0.480 0.507 0.023 0.025   11.5716 10.1059 7.9931
 93  10  0.624 -0.458 0.825 -0.148 -0.072   11.7942 10.2854 7.8645
 94  10  0.853 0.304 0.821 -0.353 -0.354   11.4774 10.0853 7.8198
 95  10  1.002 0.318 0.516 -0.446 -0.624   11.6715 10.3200 8.1528
 96  10  0.902 1.113 0.851 -0.400 -0.404   11.2763 9.8845 7.7493
 97  10  0.848 1.196 0.465 -0.335 -0.370   11.0269 9.6252 7.5408
 98  10  0.583 0.226 0.385 -0.057 -0.144   11.3476 9.8921 7.7710
 99  10  0.834 1.156 0.723 -0.329 -0.343   11.4103 10.0023 7.8115
100  10  0.679 0.282 0.570 -0.176 -0.182   11.4256 9.9601 7.6550
---------------------------------------------------------------
AVG  10  0.744 0.461 0.584 -0.243 -0.238   11.6180 10.1698 7.9561
MIN  10  0.077 -0.832 -0.766 -0.592 -0.738   11.0269 9.5904 7.4122
MAX  10  1.118 1.803 1.212 0.419 0.698   14.3446 12.8592 10.8756

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1  30  0.807 0.729 0.557 -0.290 -0.338   11.7322 10.3298 8.1829
  2  30  0.749 0.311 0.554 -0.238 -0.268   10.9877 9.4656 7.2503
  3  30  0.796 0.408 0.491 -0.276 -0.332   11.2477 9.8020 7.5824
  4  30  0.635 0.407 0.286 -0.116 -0.166   11.3929 9.9322 7.6740
  5  30  0.830 0.565 0.512 -0.310 -0.365   11.4166 9.9666 7.8990
  6  30  0.886 0.458 0.603 -0.366 -0.422   11.4491 10.0597 7.8542
  7  30  0.782 0.212 0.533 -0.268 -0.305   10.9501 9.4761 7.2024
  8  30  0.759 0.474 0.297 -0.233 -0.302   11.3776 9.9352 7.8028
  9  30  0.951 0.759 0.558 -0.425 -0.499   11.4343 9.9249 7.7566
 10  30  1.041 1.201 0.773 -0.532 -0.555   12.2081 10.7852 8.5896
 11  30  1.012 0.797 0.615 -0.491 -0.548   11.7167 10.2208 8.0926
 12  30  0.677 0.583 0.297 -0.175 -0.181   11.5240 10.1025 7.6874
 13  30  0.986 1.042 0.554 -0.464 -0.525   11.5778 10.1740 8.0046
 14  30  0.808 0.727 0.226 -0.280 -0.354   10.9859 9.6957 7.7823
 15  30  0.641 0.435 0.532 -0.134 -0.153   11.4185 9.9636 7.9674
